"Weekly Mumps Incidence, 1968-2003"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1986,23,0.02,0.00,0.00,0.00,0.01,0.03,0.00,-,-,0.02,0.03,0.00,0.10,0.03,0.04,0.00,0.04,0.00,0.02,-,0.07,0.03,0.08,0.00,0.00,0.00,0.00,-,0.00,0.00,0.07,-,0.01,0.02,0.00,0.00,-,-,0.00,0.10,0.00,0.00,0.00,0.03,0.00,-,0.03,0.00,0.05,0.02,-
1986,24,0.00,0.19,0.09,0.00,0.02,0.00,0.00,-,-,0.01,0.00,0.00,0.00,1.10,0.00,0.00,0.04,0.00,0.00,-,0.02,0.00,0.34,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.02,0.00,0.00,0.03,-,-,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.05,0.00,0.05,0.17,-
1986,25,0.00,0.00,0.03,0.00,0.03,0.00,0.00,-,-,0.00,0.00,0.00,0.10,0.81,0.00,0.04,0.00,0.00,0.00,-,0.00,0.00,0.14,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,-,-,0.02,0.20,0.00,0.00,0.02,0.01,0.00,0.19,0.02,0.00,0.00,0.17,-
1986,26,0.00,0.00,0.09,0.00,0.02,0.06,0.00,-,-,0.03,0.00,0.00,0.00,0.78,0.00,0.04,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.04,0.00,-,0.00,0.00,0.03,-,0.01,0.02,0.00,0.00,-,-,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.00,0.02,0.00,0.05,0.02,-
1986,27,0.00,0.00,0.03,0.00,0.03,0.00,0.00,-,-,0.00,0.00,0.00,0.00,1.02,0.09,0.04,0.00,0.00,0.00,-,0.00,0.00,0.22,0.00,0.00,0.00,0.00,-,0.00,0.19,0.00,-,0.01,0.00,0.15,0.03,-,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.19,-
1986,28,0.00,0.00,0.06,0.00,0.01,0.00,0.00,-,-,0.00,0.02,0.00,0.00,0.97,0.05,0.00,0.00,0.00,0.00,-,0.04,0.05,0.12,0.00,0.00,0.02,0.00,-,0.00,0.00,0.00,-,0.01,0.03,0.00,0.00,-,-,0.01,0.00,-,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.23,-
1986,29,0.00,0.00,0.03,0.00,0.03,0.00,0.00,-,-,0.02,0.02,0.00,0.00,0.19,0.00,0.11,0.04,0.00,0.00,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,-,0.00,0.09,0.00,-,0.03,0.00,0.00,0.04,-,-,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.05,0.04,-
1986,30,0.00,0.19,0.06,0.00,0.02,0.00,0.00,-,-,0.00,0.00,0.09,0.00,1.73,0.00,0.04,0.08,0.05,0.00,-,0.02,0.00,0.07,0.00,0.00,0.00,0.00,-,0.10,0.00,0.00,-,0.01,0.00,0.00,0.00,-,-,0.02,0.00,0.00,0.00,0.00,0.01,0.06,0.00,0.00,0.00,0.00,0.13,-
1986,31,0.00,0.00,0.06,0.00,0.02,0.00,0.00,-,-,0.00,0.00,0.37,0.00,0.45,0.04,0.04,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.01,-,0.01,0.00,0.00,0.03,-,-,0.02,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.03,0.00,0.05,0.00,-
1986,32,0.00,0.00,0.09,0.00,0.00,0.00,0.00,-,-,0.00,0.00,0.28,0.00,0.90,0.00,0.00,0.00,0.00,0.00,-,0.04,0.00,0.08,0.00,0.00,0.00,0.00,-,0.00,0.00,0.01,-,0.01,0.00,0.00,0.00,-,-,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.02,-
1986,33,0.00,0.00,0.00,0.00,0.02,0.00,0.00,-,-,0.00,0.00,0.00,0.20,0.26,0.00,0.00,0.04,0.03,0.00,-,0.00,0.05,0.03,0.00,0.00,0.00,0.00,-,0.00,0.00,0.04,-,0.00,0.00,0.00,0.00,-,-,0.01,0.00,0.03,0.00,0.00,0.01,0.00,0.19,0.05,0.00,0.00,0.04,-
1986,34,0.00,0.00,0.00,0.00,0.03,0.00,0.00,-,-,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.01,0.00,0.00,0.01,-,-,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.03,0.00,0.00,0.10,-
1986,35,0.00,0.00,0.03,0.00,0.00,0.03,0.00,-,-,0.03,0.02,0.00,0.00,0.28,0.00,0.11,0.00,0.00,0.00,-,0.00,0.00,0.01,0.00,0.00,0.00,0.00,-,0.10,-,0.00,-,0.01,0.00,0.00,0.00,-,-,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-
1986,36,0.02,0.00,0.03,0.00,0.01,0.00,0.00,-,-,0.00,0.00,0.09,0.10,0.91,0.00,0.00,0.00,0.00,0.00,-,0.04,0.00,0.02,0.00,0.00,0.00,0.00,-,0.00,0.00,0.01,-,0.07,0.00,0.00,0.00,-,-,0.01,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.02,0.05,0.13,-
1986,37,0.02,0.00,0.03,0.00,0.03,0.00,0.00,-,-,0.00,0.00,0.00,0.00,0.10,0.02,0.04,0.04,0.00,0.00,-,0.00,0.00,0.02,0.00,0.00,0.04,0.00,-,0.00,0.09,0.01,-,0.00,0.00,0.00,0.00,-,-,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.04,-
1986,38,0.00,0.00,0.15,0.00,0.03,0.00,0.00,-,-,0.01,0.21,0.00,0.10,0.07,0.04,0.04,0.00,0.00,0.02,-,0.00,0.00,0.03,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.07,0.00,0.00,0.00,-,-,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.05,0.06,-
1986,39,0.00,0.00,0.09,0.00,0.03,0.00,0.00,-,-,0.04,0.00,0.19,0.00,0.17,0.00,0.04,0.00,0.00,0.00,-,0.00,0.00,0.12,0.00,0.00,0.00,0.00,-,0.10,0.00,0.03,-,0.01,0.03,0.00,0.07,-,-,0.00,0.00,0.00,0.00,0.04,0.03,0.18,0.00,0.02,0.00,0.05,0.02,-
1986,40,0.00,0.37,0.17,0.00,0.04,0.00,0.00,-,-,0.02,0.00,0.00,-,1.89,0.00,0.07,0.08,0.00,0.00,-,0.02,0.00,0.02,0.00,0.00,0.00,0.00,-,0.00,0.00,0.01,-,0.00,0.05,0.00,0.01,-,-,0.01,0.00,0.00,0.00,0.04,0.05,0.00,0.00,0.03,0.04,0.05,0.17,-
1986,41,0.00,-,0.06,0.00,0.00,0.00,0.03,-,-,0.02,0.00,0.00,0.20,0.47,0.00,0.04,0.25,0.00,0.00,-,0.00,0.00,0.07,0.00,0.00,0.00,0.00,-,0.00,0.00,0.03,-,0.01,0.02,0.00,0.00,-,-,0.00,0.00,0.00,0.00,0.06,0.07,0.00,0.19,0.00,0.00,0.11,0.00,-
1986,42,0.00,0.00,0.00,0.00,0.02,0.03,0.00,-,-,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.12,0.00,0.00,-,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.20,0.00,0.01,-,0.01,0.00,0.00,0.07,-,-,0.00,0.00,0.00,0.00,0.15,0.02,0.00,0.00,0.02,0.00,0.05,0.13,-
1986,43,0.00,0.00,0.00,1.11,0.01,0.03,0.03,-,-,0.00,0.00,0.00,0.00,0.96,0.04,0.07,0.00,0.00,0.00,-,0.02,0.00,0.13,0.00,0.00,0.08,0.00,-,0.00,0.09,0.03,-,0.00,0.02,0.00,0.00,-,-,0.01,0.10,0.00,0.00,0.02,0.04,0.06,0.00,0.00,0.09,0.16,0.06,-
1986,44,0.00,0.00,0.03,0.00,0.03,0.00,0.00,-,-,0.01,0.00,0.00,0.00,0.30,0.02,0.07,0.00,0.00,0.00,-,0.02,0.00,0.23,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.01,0.02,0.00,0.06,-,-,0.01,0.00,0.03,0.00,0.06,0.02,0.06,0.00,0.05,0.02,0.00,0.06,-
1986,45,0.00,0.00,0.00,1.20,0.03,0.00,0.00,-,-,0.04,0.00,0.09,0.00,0.30,0.05,0.07,0.00,0.00,0.00,-,0.00,0.03,0.10,0.05,0.00,0.00,0.00,-,0.00,0.00,0.00,-,0.01,0.00,0.00,0.05,-,-,0.03,0.00,0.00,0.00,0.21,0.04,0.00,0.00,0.00,0.02,0.00,0.15,-
1986,46,0.00,0.00,0.06,0.00,0.03,0.03,0.00,-,-,0.01,0.00,0.19,0.00,0.25,0.00,0.25,0.00,0.00,0.00,-,0.09,0.00,0.14,0.19,0.00,0.02,0.00,-,0.00,0.00,0.01,-,0.00,0.00,0.00,0.01,-,-,0.03,0.00,0.00,0.00,0.17,0.04,0.00,0.00,0.00,0.02,0.00,0.02,-
1986,47,0.00,0.00,0.12,0.00,0.03,0.03,0.00,-,0.16,0.01,0.00,0.00,0.00,0.25,0.00,0.18,0.16,0.00,0.00,-,0.02,0.03,0.09,0.05,0.00,0.04,0.00,-,0.00,0.00,0.03,-,0.01,0.08,0.00,0.00,-,-,0.00,0.10,0.03,0.00,1.28,0.04,0.00,0.00,0.03,0.02,0.00,0.19,-
1986,48,0.00,0.37,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.74,0.00,0.25,0.00,0.00,0.00,-,0.02,0.00,0.01,0.12,0.00,0.00,0.12,-,0.10,0.00,0.01,-,0.01,0.02,0.15,0.04,-,-,0.03,0.00,0.03,0.00,0.82,0.02,0.00,0.00,0.02,0.00,0.00,0.00,-
1986,49,0.00,0.00,0.06,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.09,0.10,1.09,0.05,0.18,0.00,0.00,0.00,-,0.07,0.00,0.57,0.05,0.00,0.02,0.00,0.13,0.10,0.00,0.00,-,0.01,0.00,0.00,0.03,-,-,0.01,0.20,0.00,0.00,1.25,0.02,0.00,0.00,0.02,0.02,0.05,0.38,-
1986,50,0.00,0.00,0.15,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.21,0.86,0.40,0.00,0.00,0.00,-,0.02,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.01,-,0.03,0.00,0.00,0.01,-,-,0.00,0.00,0.03,0.00,0.21,0.04,0.00,0.00,0.00,0.04,0.00,0.02,-
1986,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1986,52,-,-,0.03,5.25,0.04,0.03,-,-,-,0.03,-,-,-,0.64,-,0.11,0.04,-,0.05,-,-,0.02,0.28,0.09,-,0.02,-,-,-,0.09,-,-,-,-,-,0.07,-,-,0.01,-,-,-,0.27,0.01,0.06,-,-,0.04,-,-,-
1987,1,-,-,-,-,-,-,-,-,-,-,-,-,-,0.22,-,0.04,0.16,0.05,-,-,-,-,0.08,-,-,0.02,-,-,-,-,0.03,-,-,-,-,0.04,-,-,0.03,-,-,-,0.06,-,-,-,-,0.04,-,-,-
1987,2,-,-,-,-,-,0.03,-,-,-,-,-,0.09,-,0.48,-,0.25,-,-,-,-,0.02,-,0.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.43,-,0.01,-,-,-,-,-,0.04,-
1987,3,-,-,0.11,-,0.02,0.00,-,-,-,0.01,0.02,0.00,-,1.33,-,0.22,0.00,0.54,-,-,0.02,-,0.12,0.12,-,0.00,-,-,-,0.28,0.00,-,-,0.02,-,0.00,-,-,0.05,-,-,0.00,1.00,0.00,-,-,-,0.02,0.00,0.00,-
1987,4,0.02,-,0.00,-,0.02,0.00,-,-,-,0.01,0.00,0.00,-,1.30,0.60,0.18,0.04,0.19,-,-,0.02,-,0.35,0.00,-,0.02,-,-,-,0.09,0.08,-,-,0.00,-,0.10,-,-,0.03,-,-,0.00,0.35,0.02,-,-,-,0.02,0.05,0.08,-
1987,5,0.00,-,0.17,-,0.02,0.03,0.03,-,-,-,0.00,0.00,-,2.15,1.38,0.11,0.00,0.43,-,-,0.04,-,0.26,0.30,-,0.00,-,-,0.09,0.00,0.01,-,-,0.02,-,0.08,-,-,0.00,-,-,0.72,0.12,0.04,-,0.18,-,0.04,0.11,0.02,-
1987,6,0.00,-,0.11,0.04,0.00,0.00,0.00,-,-,0.00,0.00,0.09,-,0.71,0.31,0.29,0.08,0.00,0.09,-,0.00,-,0.35,0.19,-,0.02,-,-,0.00,0.09,0.01,-,-,0.00,-,0.00,-,-,0.01,-,-,0.00,3.03,0.06,0.06,0.00,-,0.00,0.05,0.02,-
1987,7,0.00,-,0.08,0.00,0.02,0.03,0.00,-,-,0.02,0.00,0.00,-,0.86,0.00,0.22,0.00,0.00,0.00,-,0.00,-,0.60,0.07,-,0.00,-,-,0.00,0.00,0.01,-,-,0.00,-,0.00,-,-,0.00,-,-,0.00,0.93,0.07,0.00,0.00,-,0.02,0.00,0.04,-
1987,8,0.00,-,0.51,0.00,0.03,0.06,0.00,-,-,0.01,0.00,0.19,-,1.07,0.58,0.11,0.32,1.52,0.28,-,0.00,-,0.76,0.47,-,0.00,-,-,0.00,0.09,0.03,-,-,0.00,-,0.07,-,-,0.02,-,-,0.00,0.15,0.08,0.00,0.00,-,0.02,0.05,0.10,-
1987,9,0.00,0.18,0.00,0.21,0.06,0.06,0.00,-,-,0.02,0.00,0.09,0.10,0.67,0.97,0.69,0.00,0.00,0.33,-,0.02,0.02,0.11,0.42,-,0.02,-,-,0.00,0.00,0.01,-,-,0.00,-,0.00,-,-,0.01,-,0.03,0.29,0.44,0.03,0.00,0.00,0.02,0.00,0.00,0.60,-
1987,10,0.00,0.37,0.54,0.17,0.02,0.00,0.00,-,-,0.01,0.00,0.09,0.00,0.45,0.00,0.94,0.04,0.24,0.26,-,0.00,0.00,0.73,1.21,-,0.02,-,-,0.00,0.00,0.03,-,-,0.00,-,0.00,-,-,0.00,-,0.00,0.00,1.58,0.08,0.18,0.00,0.00,0.11,0.00,0.04,-
1987,11,0.00,0.00,0.42,7.38,0.05,0.03,0.00,-,-,0.01,0.00,0.00,0.00,1.96,1.20,0.58,0.08,0.00,0.05,-,0.02,0.00,0.10,0.88,-,0.02,-,-,0.00,0.00,0.06,-,-,0.00,-,0.00,-,-,0.02,-,0.00,0.14,1.89,0.02,0.00,0.00,0.00,0.06,0.16,0.06,-
1987,12,0.15,0.00,0.00,0.55,0.03,0.00,0.03,-,-,0.02,0.00,0.09,0.00,0.83,0.47,0.40,0.00,0.00,0.42,-,0.00,0.00,0.14,0.35,-,0.00,-,-,0.00,0.00,0.00,-,-,0.00,-,0.00,-,-,0.00,-,0.03,0.14,0.35,0.05,0.00,0.18,0.03,0.04,0.16,0.37,-
1987,13,0.05,0.00,0.17,0.04,0.01,0.00,0.00,-,-,0.03,0.00,0.09,0.10,0.83,0.09,0.83,0.12,0.00,0.12,-,0.02,0.00,0.13,1.98,-,0.00,-,0.06,0.00,0.00,0.01,-,-,0.00,-,0.00,-,-,0.00,-,0.03,0.14,1.20,0.02,0.06,0.00,0.02,0.00,0.00,0.41,-
1987,14,-,0.00,0.06,0.09,0.05,0.00,0.03,-,-,0.01,0.08,0.00,0.00,0.47,0.69,0.69,0.04,2.01,2.01,-,0.00,0.00,0.54,0.95,-,0.02,-,0.00,0.00,0.00,0.03,-,-,0.00,-,0.00,-,-,0.02,-,0.03,0.29,0.52,0.07,0.00,0.00,0.05,0.04,0.00,0.00,-
1987,15,0.02,-,0.08,0.04,0.01,0.00,0.00,-,-,0.01,0.00,0.19,0.00,1.36,0.00,0.58,0.00,0.00,0.14,-,0.00,0.00,0.21,1.89,-,0.02,-,0.06,0.09,0.00,0.00,-,-,0.00,-,0.08,-,-,0.02,0.10,0.00,0.00,0.77,0.05,0.00,0.00,0.02,0.09,0.05,0.02,-
1987,16,0.00,0.00,0.08,0.00,0.03,0.40,0.03,-,-,0.02,0.00,0.00,0.00,0.58,1.33,0.40,0.20,0.22,0.30,-,0.00,0.00,0.09,1.23,-,0.06,-,0.00,0.00,0.00,0.01,-,-,0.00,-,0.04,-,-,0.00,0.00,0.15,0.72,0.50,0.05,0.00,0.00,0.00,0.06,0.05,0.00,-
1987,17,0.07,0.00,0.23,0.04,0.02,0.03,0.03,-,-,0.02,0.00,0.00,0.00,0.79,0.00,1.16,0.00,0.00,0.00,-,0.00,0.00,0.26,1.35,-,0.04,-,0.00,0.00,0.00,0.04,-,-,0.00,0.00,0.00,-,-,0.03,0.10,0.00,1.86,2.12,0.05,0.00,0.00,0.00,0.04,0.05,0.19,-
1987,18,0.00,0.00,0.11,0.00,0.03,0.00,0.00,-,-,0.02,0.00,0.09,0.00,1.04,0.27,0.72,0.04,0.27,0.16,-,0.02,0.00,0.55,0.16,-,0.00,-,0.00,0.00,0.00,0.06,-,-,0.00,0.00,0.01,-,-,0.00,0.00,0.03,0.72,0.68,0.04,0.00,0.00,0.66,0.00,0.05,0.04,-
1987,19,0.05,0.00,0.11,0.00,0.02,0.00,0.00,-,-,0.01,0.00,0.00,0.10,0.51,1.98,0.04,0.00,0.00,0.12,-,0.06,0.00,0.41,1.14,-,0.00,-,0.00,0.00,0.00,0.03,-,-,0.02,0.31,0.10,-,-,0.03,0.00,0.00,1.86,1.37,0.05,0.00,0.00,0.00,0.00,0.05,0.02,-
1987,20,0.05,0.37,0.11,1.62,0.00,0.03,0.00,-,-,0.00,0.00,0.00,0.00,1.26,0.00,1.59,0.53,0.00,0.05,-,0.02,0.00,0.17,1.19,-,0.02,0.50,0.00,0.00,0.00,0.00,-,-,0.02,0.00,0.03,-,-,0.01,0.00,0.03,0.00,0.50,0.11,0.00,0.00,0.00,0.00,0.11,0.04,-
1987,21,0.00,0.00,0.14,1.71,0.01,0.00,0.06,-,-,0.01,0.47,0.09,0.00,0.58,0.27,1.12,0.00,0.00,0.00,-,0.00,0.00,0.05,0.68,-,0.02,0.00,0.00,0.00,0.00,0.00,-,-,0.00,0.15,0.03,-,-,0.02,0.00,0.00,1.86,0.19,0.04,0.06,0.00,0.05,-,0.16,1.35,-
1987,22,0.35,0.00,0.06,-,0.04,0.00,0.00,-,-,0.02,0.00,0.00,0.00,0.17,0.22,0.65,0.00,0.00,0.09,-,0.09,0.00,1.13,0.79,-,0.02,0.00,0.00,0.00,0.18,0.00,-,-,0.00,0.00,0.00,-,-,0.02,0.00,0.00,0.00,0.27,0.19,0.00,0.00,0.00,0.00,0.11,0.02,-
1987,23,0.12,0.00,0.28,0.00,0.01,0.06,0.00,-,-,0.01,0.00,0.00,0.00,0.74,0.00,0.40,0.00,0.00,0.12,-,0.00,0.00,0.16,0.09,-,0.02,0.00,0.00,0.47,0.00,0.03,-,-,0.08,0.00,0.00,-,-,0.02,0.00,0.00,1.15,0.52,0.00,0.00,0.00,0.00,0.04,0.11,0.02,-
1987,24,0.22,0.00,0.34,0.00,0.04,0.00,0.03,-,-,0.00,0.06,0.00,0.00,0.46,0.00,0.25,0.00,0.19,0.02,-,0.00,0.00,0.66,0.05,-,0.04,0.00,0.00,0.00,0.00,0.00,-,-,0.02,0.00,0.06,-,-,0.00,0.00,0.00,0.86,0.04,0.05,0.00,0.00,0.08,0.04,0.00,0.00,-
1987,25,0.12,0.18,0.00,0.00,0.04,0.03,0.00,-,-,0.02,0.00,0.00,0.00,0.06,2.17,0.36,0.00,0.03,0.05,-,0.02,0.00,0.05,0.21,-,0.00,0.00,0.00,0.19,0.00,0.03,-,-,0.03,0.00,0.01,-,-,0.00,0.00,0.00,0.29,0.50,0.00,0.12,0.00,0.00,0.00,0.00,3.01,-
1987,26,0.00,0.00,0.00,0.00,0.00,0.06,0.00,-,-,0.00,0.00,0.00,0.00,0.22,0.04,0.14,0.00,0.00,0.00,-,0.02,0.00,0.31,0.14,-,0.00,0.00,0.00,0.00,0.00,0.00,-,-,0.00,0.00,0.05,-,-,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.08,0.04,0.00,0.02,-
1987,27,0.02,0.00,0.00,0.00,0.02,0.00,0.00,-,-,0.02,0.00,0.09,0.00,0.00,0.00,0.11,0.04,0.00,0.05,-,0.00,0.03,0.05,0.16,-,0.02,0.00,0.06,0.09,0.00,0.00,-,-,0.03,0.00,0.01,-,-,0.00,0.00,0.03,0.00,0.19,0.03,0.00,0.00,0.05,0.02,0.05,0.04,-
1987,28,0.02,0.00,0.00,0.00,0.03,0.00,0.09,-,0.16,0.00,0.00,0.00,0.00,0.04,0.44,0.22,0.00,0.00,0.02,-,0.00,0.00,0.08,1.26,-,0.00,0.00,0.00,0.00,0.00,0.00,-,-,0.00,0.00,0.00,-,-,0.00,0.00,0.00,0.29,0.23,0.02,0.00,0.00,0.02,0.04,0.00,0.23,-
1987,29,0.02,0.00,0.00,0.00,0.01,0.00,0.03,-,0.00,0.00,0.00,0.00,0.00,0.04,0.46,0.11,0.00,0.00,0.00,-,0.04,0.03,0.33,0.09,-,0.00,0.00,0.00,0.00,0.00,0.00,-,-,0.00,0.00,0.00,-,-,0.00,0.00,0.00,0.00,0.10,0.01,0.00,0.00,0.02,0.02,0.00,0.68,-
1987,30,0.00,0.00,0.03,0.00,0.05,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.02,0.31,0.04,0.00,0.05,0.07,-,0.00,0.00,0.02,0.28,-,0.02,0.00,0.00,0.00,0.00,0.00,-,-,0.03,0.00,0.00,-,-,0.01,0.00,0.00,0.43,0.02,0.00,0.00,0.00,0.00,0.02,0.05,0.00,-
1987,31,0.00,0.00,0.03,0.00,0.02,0.00,0.00,-,0.00,0.02,0.00,0.00,0.00,0.08,0.02,0.00,0.00,0.00,0.02,-,0.00,0.02,0.04,0.07,-,0.00,0.00,0.00,0.00,0.00,0.00,-,0.07,0.00,0.00,0.03,-,-,0.00,0.00,0.00,0.29,0.02,0.01,0.00,0.00,0.02,0.04,0.05,0.15,-
1987,32,0.07,0.00,0.00,0.00,0.01,0.00,0.00,-,0.00,0.00,0.00,0.09,0.00,0.04,0.78,0.14,0.00,0.00,0.07,-,0.00,0.03,0.01,0.05,-,0.02,0.00,0.00,0.00,0.00,0.00,-,0.01,0.00,0.00,0.01,-,-,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.18,0.00,0.00,0.00,0.66,-
1987,33,0.00,0.18,0.06,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.10,0.03,0.00,0.11,0.04,0.00,0.00,-,0.02,0.02,0.08,0.05,-,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,-,-,0.00,0.00,0.00,0.00,0.04,0.02,0.00,0.00,0.02,0.06,0.00,0.64,-
1987,34,0.02,0.00,0.00,0.00,0.03,0.00,0.03,-,0.00,0.02,0.00,0.00,0.00,0.03,0.00,0.25,0.08,0.00,0.05,-,0.00,-,0.24,0.09,-,0.00,0.00,0.00,0.00,0.00,0.03,-,0.02,0.00,0.00,0.01,-,-,0.00,0.00,0.00,0.29,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.02,-
1987,35,0.00,0.00,0.08,0.13,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.10,0.15,0.89,0.43,0.00,0.00,0.14,-,0.00,0.00,0.01,0.00,-,0.00,0.00,0.00,0.00,0.09,0.01,-,0.01,0.00,0.00,0.01,-,-,0.00,0.00,0.00,0.00,0.04,0.00,0.06,0.00,0.00,0.00,0.00,0.04,-
1987,36,0.05,0.00,0.06,0.00,0.03,0.00,0.03,-,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.05,-,0.02,0.00,0.08,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.01,-,-,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.02,0.02,0.05,0.00,-
1987,37,0.02,0.00,0.06,0.00,0.02,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.00,0.00,0.05,-,0.00,0.08,0.02,0.35,-,0.00,0.25,0.00,0.00,0.00,0.06,-,0.00,0.00,0.00,0.00,-,-,0.01,0.00,0.03,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.05,0.19,-
1987,38,0.00,0.00,0.11,0.00,0.04,0.00,0.06,-,0.00,0.00,0.00,0.09,0.00,0.08,0.05,0.04,0.00,0.05,1.80,-,0.04,0.00,0.14,0.00,-,0.04,0.00,0.00,0.09,0.00,0.01,-,0.00,0.00,0.00,0.00,-,-,0.01,0.00,0.00,0.14,0.08,0.02,0.00,0.00,0.00,0.02,0.00,0.04,-
1987,39,0.00,0.00,0.00,0.04,0.01,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.04,0.00,0.00,1.59,-,0.00,0.00,0.13,0.00,-,0.02,0.00,0.00,0.00,0.00,0.05,-,0.02,0.00,0.00,0.00,-,-,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.02,0.00,0.05,0.02,-
1987,40,0.00,0.00,0.11,-,0.00,0.00,0.00,-,0.00,0.02,0.00,0.00,0.00,0.06,0.07,0.18,0.00,0.00,0.51,-,0.00,0.00,0.12,0.00,-,0.00,0.00,0.06,0.00,0.00,0.04,-,0.03,0.00,0.00,0.00,-,-,0.04,0.00,0.03,0.00,0.08,0.03,0.06,0.36,0.00,0.00,0.05,0.25,-
1987,41,0.00,0.00,0.06,0.04,0.05,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.05,0.02,0.04,0.20,0.05,2.94,-,0.00,0.00,0.13,0.00,-,0.02,0.00,0.00,0.00,0.09,0.01,-,0.00,0.11,0.00,0.04,-,-,0.01,0.00,0.03,0.00,0.27,0.05,0.12,0.00,0.03,0.00,0.05,0.04,-
1987,42,0.00,0.00,0.00,0.04,0.01,0.00,0.00,-,0.00,0.02,0.00,0.00,0.00,0.12,0.00,0.22,0.00,0.11,0.56,0.08,0.02,0.00,0.14,0.00,-,0.04,0.00,0.00,0.00,0.00,0.03,-,0.01,0.02,0.00,0.00,-,-,0.03,0.00,0.03,0.00,0.12,0.00,0.00,0.18,0.02,0.02,0.05,0.02,-
